id,target_workhours_2019,target_earnings_2019,target_unemp_2019,target_working_2019,target_tafw_2019,target_lf_2019,target_informal_2019,target_underemp_2019,cat_sector_1_2019,cat_sector_2_2019,cat_sector_3_2019,cat_sector_4_2019,cat_sector_5_2019,cat_sector_6_2019,cat_sector_7_2019,cat_sector_8_2019,cat_sector_9_2019,cat_sector_10_2019,cat_sector_11_2019,cat_sector_12_2019,cat_sector_13_2019,cat_sector_14_2019,cat_sector_15_2019,cat_sector_16_2019,cat_sector_17_2019,target_jobstatus_1_2019,target_jobstatus_2_2019,target_jobstatus_3_2019,target_jobstatus_4_2019,target_jobstatus_5_2019,target_jobstatus_6_2019,target_jobstatus_7_2019,target_womenwork_2019,target_youthwork_2019,kelurahan,kecamatan,kab,join,cat_sector_1_2020,cat_sector_2_2020,cat_sector_3_2020,cat_sector_4_2020,cat_sector_5_2020,cat_sector_6_2020,cat_sector_7_2020,cat_sector_8_2020,cat_sector_9_2020,cat_sector_10_2020,cat_sector_11_2020,cat_sector_12_2020,cat_sector_13_2020,cat_sector_14_2020,cat_sector_15_2020,cat_sector_16_2020,cat_sector_17_2020,target_jobstatus_1_2020,target_jobstatus_2_2020,target_jobstatus_3_2020,target_jobstatus_4_2020,target_jobstatus_5_2020,target_jobstatus_6_2020,target_jobstatus_7_2020,target_workhours_2020,target_earnings_2020,target_wfh_2020,target_internet_2020,target_prakerja_2020,target_earnings_decr_2020,target_workhours_decr_2020,target_workhours_decr_covid_2020,target_unemp_2020,target_working_2020,target_tafw_2020,target_lf_2020,target_informal_2020,target_underemp_2020,target_tafw_cov_2020,target_womenwork_2020,target_youthwork_2020,target_earnings,earnings_wi1,earnings_wi2,target_workhours_diff,target_unemp_diff,target_working_diff,target_tafw_diff,target_lf_diff,target_informal_diff,target_underemp_diff,target_womenwork_diff,target_youthwork_diff,target_jobstatus_1_diff,target_jobstatus_2_diff,target_jobstatus_3_diff,target_jobstatus_4_diff,target_jobstatus_5_diff,target_jobstatus_6_diff,target_jobstatus_7_diff,target_earndiffpc,target_earndiffwi1,target_earndiffwi2
203,31.200481,347153.44,1.650146,95.332962,3.0168927,82.169655,74.468231,6.2650414,66.109619,.31886402,8.6941719,.062616087,.10303048,3.9071555,7.9717517,1.4080641,4.3481698,.23924878,.29145044,.011149872,.62914389,.68356818,1.1261606,.4460136,3.6498256,20.02463,39.229126,2.1056912,21.069469,12.78892,3.7003357,1.0818307,44.54591,16.26185,MELIKAN,RONGKOP,gunungkidul,MELIKAN_RONGKOP,65.086647,.4430145,9.20963,.048691399,.11608655,3.8517144,9.2226763,1.0790381,3.645093,.3469739,.22037937,.033196006,.5475564,.68936175,.98759502,.48516178,3.987185,18.869543,39.512711,1.7538035,21.765486,12.711939,4.4298267,.95669293,30.947741,665523.31,.019228935,.23096661,.70905083,.36485559,.18792112,.36266413,1.8188894,95.061287,3.1198204,82.279266,74.050446,11.174564,.17849028,45.241516,17.183128,347153.44,335552.56,278847.72,-.25274086,.16874337,-.27167511,.10292768,.10961151,-.41778564,4.909523,.69560623,.921278,-1.1550865,.28358459,-.3518877,.69601631,-.076981544,.729491,-.12513781,91.708694,-3.3417139,-19.675945
204,34.49992,819256.56,6.1494823,91.242104,2.6084137,61.495735,56.867367,3.5792623,41.334976,.61294943,12.069441,.1423039,.20642443,7.7353678,11.635791,2.4157012,6.1962824,.55884713,.95516425,.030619688,1.4323117,4.3260889,3.7843745,1.5235051,5.0398488,15.564649,26.950478,2.2688429,39.238079,7.3315969,6.5359302,2.1104243,37.117584,14.633717,MERDIKOREJO,TEMPEL,sleman,MERDIKOREJO_TEMPEL,38.956028,.8919127,12.865806,.11632255,.25274509,7.3937283,13.352529,2.1761072,4.9334025,.82987332,.85753369,.10054053,1.0557976,4.3355956,3.7840214,1.726073,6.3719845,14.747999,26.261108,2.0276883,40.16708,6.7205772,8.3166714,1.7588775,33.292114,1126031.4,.052937489,.36386561,.74775428,.38967523,.22106336,.50970942,6.2760034,90.56311,3.1608846,60.053108,55.855728,6.0702829,.30296275,38.919254,16.304836,819256.56,799911.81,532949.38,-1.2078056,.12652111,-.67899323,.55247092,-1.442627,-1.0116386,2.4910207,1.8016701,1.6711197,-.81664944,-.6893692,-.24115467,.92900085,-.61101961,1.7807412,-.35154676,37.445511,-2.3612566,-34.947193
205,31.249767,357600.47,5.8878121,91.377777,2.7344112,79.449722,73.364166,5.6876926,68.031685,.3053461,8.4327087,.069356509,.11195584,4.6697717,7.1524901,1.2977705,3.8088024,.18073028,.21083297,.0076653659,.52874696,.48611578,.82424849,.25969151,3.622077,18.565842,37.569523,1.7441047,22.696369,14.115141,4.4202785,.88874131,42.965271,18.462946,MERTELU,GEDANGSARI,gunungkidul,MERTELU_GEDANGSARI,66.826874,.45358926,8.8424006,.038835563,.10322005,4.6636209,8.2852116,.95323586,3.1412308,.28324741,.14471462,.025866771,.51965851,.45186388,.55284554,.29388756,4.4196992,17.199854,36.87899,1.3657949,23.192225,14.847062,5.6073465,.90872598,30.563339,681534.13,.012595045,.21899094,.70981437,.35728016,.17827606,.34049231,5.8413935,91.178909,2.9797006,78.324409,73.054573,11.434992,.16816071,43.368359,19.381426,357600.47,346306.91,296809.41,-.68642807,-.046418667,-.1988678,.24528933,-1.1253128,-.3095932,5.7472992,.40308762,.91847992,-1.3659878,-.69053268,-.37830985,.49585533,.7319212,1.187068,.019984663,90.585358,-3.1581509,-16.999716
206,39.667229,1951508.6,4.899395,92.334106,2.7664988,56.141884,26.051617,1.6641144,1.3408507,1.0688823,15.446273,.27436957,.38666579,10.743479,16.624023,3.8406324,8.0955391,1.2466171,3.0867841,.077300623,3.1269662,10.06551,14.127858,3.8782473,6.5700011,10.9654,6.3070307,3.1392043,70.028625,.19573937,8.5641747,.79982549,37.530968,19.724577,MINOMARTANI,NGAGLIK,sleman,MINOMARTANI_NGAGLIK,1.1952274,1.4373872,16.028858,.24118266,.40140063,9.5701752,18.160528,3.3199086,6.0034676,1.9212739,2.7177091,.24164473,2.2039478,9.8033762,14.441837,4.0594563,8.2526188,11.149523,6.838131,2.6907568,68.124832,.17552342,10.215674,.80556041,36.700592,2150031.5,.16612095,.61524004,.81570023,.36415291,.27998737,.70912278,4.8717041,91.83387,3.2944236,55.800365,28.173716,3.5109892,.4790408,41.653297,21.4263,1951508.6,1928325.4,1055428.5,-2.9666367,-.027690887,-.50023651,.52792478,-.3415184,2.1220989,1.8468748,4.1223297,1.7017231,.18412304,.53110027,-.44844747,-1.9037933,-.020215958,1.6514997,.0057349205,10.17279,-1.1879655,-45.917301
207,32.222141,471915.34,2.9321775,94.412003,2.6558199,84.554108,65.689262,6.1244583,62.093128,.39044923,9.500042,.11516522,.15583584,7.2569499,6.4004512,1.0719715,4.0648689,.18471695,.26462412,.0084575377,.57441664,.86310488,1.2651709,.33241522,5.4582357,14.336578,32.103172,1.1133535,31.349533,13.288929,7.3115168,.49691606,45.300377,19.041277,MONGGOL,SAPTOSARI,gunungkidul,MONGGOL_SAPTOSARI,61.160194,.64701635,9.6899843,.033569913,.1360735,6.6207061,8.2553644,.83482164,3.148706,.32718486,.15560123,.032345001,.55133313,.87306917,.75642008,.33610034,6.4415073,13.911666,32.245892,.88169527,30.302885,13.358444,8.7969465,.50246996,30.888227,770508.56,.014699523,.22689456,.70659053,.36009845,.18904105,.37732029,3.2859597,93.423065,3.2909758,84.441742,66.473778,12.225012,.21336085,44.70406,19.516541,471915.34,453362.03,392653.91,-1.3339138,.35378218,-.98893738,.63515592,-.11236572,.78451538,6.1005535,-.59631729,.4752636,-.42491245,.14271927,-.23165822,-1.046648,.069515228,1.4854298,.0055539012,63.272625,-3.9314916,-16.795691
208,36.858006,1154134.8,8.3084908,89.242622,2.4488816,60.448761,43.783398,2.8363528,24.143688,.82709658,14.547462,.21330334,.28575906,10.893626,13.670704,2.8187797,7.4384494,.73963368,1.370669,.036429062,1.8037994,6.5489502,5.8377414,2.0493765,6.7745318,12.421883,17.541502,1.9881226,53.027035,4.1636066,9.4255466,1.4323081,38.001926,16.967867,MOROREJO,TEMPEL,sleman,MOROREJO_TEMPEL,22.832855,1.2482696,15.207739,.15287489,.35550267,9.8005104,15.566984,2.5538449,5.5388041,1.0816867,1.1813971,.13872226,1.320708,6.5591755,5.6948586,2.1839943,8.5820713,11.762938,17.431925,1.7947201,52.416824,3.9047561,11.395136,1.2936982,34.73159,1415715.4,.07397373,.42757893,.75414556,.38705355,.24130456,.58340812,8.1907902,88.638191,3.1710186,59.011703,44.206955,5.069211,.37416622,40.085297,18.59469,1154134.8,1127507.1,708439.19,-2.1264153,-.11770058,-.60443115,.72213697,-1.4370575,.42355728,2.2328582,2.0833702,1.6268234,-.65894508,-.10957718,-.19340253,-.61021042,-.25885057,1.9695892,-.13860989,22.664652,-2.3071504,-38.61729
209,39.635727,1768651.6,7.6730876,89.341782,2.985131,57.468136,31.150644,1.7648737,.46632266,1.0964736,16.280729,.307244,.36850056,10.319908,18.34301,3.8741295,9.0498552,1.2773759,2.7719426,.085743442,3.097641,8.8513918,13.13878,3.6563606,7.0145922,14.922675,8.0507345,4.1468611,63.661678,.078363903,8.4297113,.70997977,39.912205,20.548607,MUJAMUJU,UMBULHARJO,kotajogja,MUJAMUJU_UMBULHARJO,.40986264,1.4917201,17.148933,.25712556,.41321936,9.0775337,19.937363,3.1840942,6.6088529,1.8334475,2.4270887,.24514562,2.1415153,8.887991,13.397696,3.6889038,8.8495064,14.95661,9.0493603,3.4935215,61.832809,.068245709,9.9302378,.66921282,36.800369,2042423.3,.15817717,.5954228,.78025264,.3817324,.28456333,.70023477,8.3506718,88.290207,3.3591177,58.124584,33.402813,3.5910356,.45872155,43.709324,21.840418,1768651.6,1745776.4,1008994.8,-2.8353577,.67758417,-1.0515747,.37398672,.65644836,2.2521687,1.8261619,3.7971191,1.291811,.033934593,.99862576,-.65333962,-1.8288689,-.010118194,1.5005264,-.040766954,15.479115,-1.2933723,-42.951183
210,34.66227,632418.44,3.2677732,93.897118,2.8351107,69.567154,60.876106,4.2526169,42.809071,.61724246,13.173379,.1386717,.20566128,8.2288132,11.780782,2.3237386,6.3657446,.37561718,.53722441,.019132214,1.0433675,3.5140998,2.0165157,.88976061,5.9611816,17.994135,28.175037,2.269397,35.016415,8.4215403,7.5247378,.59873778,40.642799,18.424618,MULO,WONOSARI,gunungkidul,MULO_WONOSARI,42.730053,.87371439,13.51511,.075723387,.21639815,7.4364238,13.488938,1.7738634,5.1866164,.5320912,.39820763,.056130614,.84933788,3.5734315,1.6761854,.93842608,6.6793494,17.285295,29.061422,1.966309,33.853313,8.4608173,8.8273621,.54547948,33.372593,944703,.032743193,.30944565,.72529835,.39727688,.21847746,.47743678,3.8837802,92.868759,3.2474625,68.989059,62.011929,8.0874462,.25850815,41.544853,18.923994,632418.44,613773.13,476118.19,-1.2896767,.61600709,-1.0283585,.41235185,-.57809448,1.1358223,3.8348293,.90205383,.4993763,-.70883942,.88638496,-.30308807,-1.1631012,.039277077,1.3026242,-.0532583,49.379421,-2.9482558,-24.714689
211,34.206825,396270.38,3.664247,92.928093,3.4076605,76.098969,71.244484,4.3049755,42.056648,.62123656,14.575977,.11188806,.17126359,4.4868374,15.889591,3.3307922,7.5236583,.32625139,.34245706,.02200784,1.0969179,2.3090665,1.4257232,.61338037,5.0963054,28.108438,32.987526,4.1004267,22.042561,8.1104975,3.9547074,.69584101,42.777657,19.62151,MULUSAN,PALIYAN,gunungkidul,MULUSAN_PALIYAN,40.802593,.66731346,15.803369,.061224733,.17917523,4.6493587,17.352814,2.2394741,6.8332253,.45881137,.29760954,.042236831,.91412246,2.3850875,1.2142118,.65357244,5.4458013,26.151436,34.075558,3.4156828,22.550941,8.0339336,5.0677748,.70467138,33.89315,789941.19,.030910596,.32566905,.69581389,.44021347,.23459385,.48871189,4.0102401,92.64315,3.3466113,75.109535,71.452263,8.3684282,.25139153,43.912842,20.128918,396270.38,385667.03,318713.5,-.31367493,.34599304,-.28494263,-.061049223,-.98943329,.20777893,4.0634527,1.1351852,.50740814,-1.9570026,1.0880318,-.68474388,.50838089,-.076563835,1.1130674,.0088303685,99.343994,-2.6757851,-19.571707
212,34.851742,808642.63,5.1574545,91.924736,2.9178112,77.2901,58.211613,4.1214881,36.56741,.51877511,13.361491,.1230385,.17302746,5.6645784,14.245142,2.5373585,7.174521,.61677408,.89544094,.032843444,1.4734311,6.1467605,3.8861368,1.5690877,5.0141816,18.830938,26.386314,2.9261682,37.014507,6.1409192,4.8484983,3.852654,43.961754,17.239346,MULYODADI,BAMBANGLIPURO,bantul,MULYODADI_BAMBANGLIPURO,35.443241,.71814305,14.142163,.10540342,.21291594,5.5988421,15.164462,2.1525548,5.7067904,.86911201,.82702303,.10004809,1.0501111,6.2961111,3.8882413,1.7285002,5.9963374,17.641666,26.524263,2.5905566,37.944023,5.8698626,6.2841043,3.1455212,33.841049,1122123.8,.064077973,.39825404,.75111157,.38986769,.23080473,.51254404,4.8795881,91.846397,3.2740102,76.051849,57.41864,7.1555562,.30371597,44.361805,18.183216,808642.63,790877.69,578946.13,-1.0106926,-.27786636,-.078338623,.35619903,-1.2382507,-.79297256,3.0340681,.40005112,.94387054,-1.1892719,.13794899,-.33561158,.92951584,-.27105665,1.435606,-.70713282,38.766338,-2.1968837,-28.405193
213,34.067551,439808.03,2.0135093,95.085159,2.9013338,84.18425,68.213402,5.4122205,43.828846,.54027355,15.363322,.10977404,.17251396,6.5383172,13.735193,2.2743101,7.6769485,.31088132,.36035424,.014592717,.93280375,.67605567,1.3865335,.50469226,5.5745893,19.665146,29.266266,2.3843281,27.320871,9.0495586,5.9610748,6.352756,45.351273,20.757359,MUNTUK,DLINGO,bantul,MUNTUK_DLINGO,43.792252,.72099173,15.929113,.064900272,.1822326,6.3617043,14.850407,1.6996049,6.1592193,.51471454,.28917938,.048915204,.82484549,.65623963,1.1154745,.58279729,6.2074108,18.375578,29.981909,2.0101449,27.978539,9.1533575,7.3946328,5.1058397,33.377377,772702.25,.022780446,.2912575,.69984156,.4103806,.22315417,.45959958,1.9314853,94.904198,3.1643178,83.314964,67.752304,9.9148846,.25065219,45.644596,21.255932,439808.03,423066.94,366085.66,-.6901741,-.082023978,-.18096161,.26298404,-.86928558,-.46109772,4.5026641,.29332352,.4985733,-1.2895679,.71564293,-.37418318,.65766716,.10379887,1.433558,-1.2469163,75.690804,-3.8064547,-16.762398
214,35.69915,964741.44,4.9448171,92.075043,2.9801383,74.450073,53.120487,3.5363722,30.259281,.60119003,13.701757,.1427778,.20226538,6.3381166,14.968311,2.8338602,7.3250318,.72689545,1.0992908,.044373058,1.7270508,7.9532785,4.9493418,1.816155,5.3110199,18.866465,23.957289,3.2631707,41.897022,4.7929053,5.3188972,1.9042528,42.269833,18.15855,MURTIGADING,SANDEN,bantul,MURTIGADING_SANDEN,29.306135,.79175913,14.574284,.12430418,.247337,6.1888347,15.990215,2.3593354,5.8359666,.97610688,.97036707,.11742926,1.208708,8.1415501,4.9004512,1.9347657,6.3324518,17.722507,24.487854,2.8661325,42.143089,4.4970918,6.7410946,1.5422285,34.476349,1268226.1,.080358252,.43541056,.75705075,.3877742,.24231513,.5413993,4.9609179,91.721748,3.3173316,73.918419,53.071331,6.3815699,.32500061,43.264111,19.154947,964741.44,946084.06,643026.56,-1.2228012,.016100883,-.35329437,.33719325,-.53165436,-.049156189,2.8451977,.99427795,.99639702,-1.1439571,.53056526,-.39703822,.24606705,-.29581356,1.4221973,-.36202431,31.457619,-1.9339249,-33.347263
215,32.915092,321698.03,5.4124336,91.322205,3.2653637,78.35804,75.199173,4.8764429,51.678242,.52961051,12.297715,.098939255,.14720424,4.0112185,13.422335,2.5347104,6.5813007,.22135957,.2138658,.013489022,.74925882,1.7726586,.89192057,.44152522,4.3946514,26.332315,37.056629,3.2976203,18.814346,10.099726,3.614939,.7844221,43.659252,15.084312,NATAH,NGLIPAR,gunungkidul,NATAH_NGLIPAR,50.077003,.60498422,13.599451,.05571324,.15337346,4.1809983,14.612076,1.7923864,5.8248086,.32206619,.19924681,.031622645,.66457355,1.7983056,.68379444,.48521847,4.9143801,24.427519,37.333439,2.8393402,19.891752,10.148468,4.6101632,.74931979,32.840191,701264.56,.021165818,.26689327,.66294008,.41903532,.21303999,.43160746,4.7446604,92.002792,3.2525458,77.717758,74.630516,9.3539209,.21215993,44.748768,16.501921,321698.03,312163.94,246006,-.074901581,-.66777325,.68058777,-.01281786,-.64028168,-.56865692,4.477478,1.0895157,1.4176083,-1.9047966,.27680969,-.45828009,1.0774059,.048742294,.99522424,-.035102308,117.98846,-2.9636779,-23.528908
216,32.87088,456285.59,4.8681703,92.228874,2.9029539,76.437798,67.874901,5.1410155,54.015625,.47009784,11.438715,.099588886,.15798977,5.9781971,10.429826,1.9080808,5.6415138,.31265062,.38319829,.014654867,.86042118,1.1994696,1.4589468,.52831531,5.1027088,19.619778,33.674614,2.1513677,27.83733,10.553397,5.6002092,.56330299,44.310631,16.515142,NGALANG,GEDANGSARI,gunungkidul,NGALANG_GEDANGSARI,52.927601,.65127766,11.979827,.063387319,.16941415,5.8371058,12.063261,1.4950298,4.6486588,.4511328,.27884182,.044089869,.72288257,1.2604345,1.1428988,.58374733,5.6804123,18.536507,33.721252,1.9055023,28.154417,10.229376,6.9041357,.54880989,32.193779,781508.06,.022230692,.27133769,.70404744,.39308703,.20854396,.43020597,5.1467395,91.664658,3.1885986,75.369385,67.588966,9.3677683,.22846714,44.480484,17.438484,456285.59,439327.72,362925.31,-.67710114,.27856922,-.56421661,.28564477,-1.0684128,-.28593445,4.2267528,.16985321,.92334175,-1.083271,.046638489,-.24586535,.31708717,-.32402134,1.3039265,-.014493108,71.276077,-3.7165046,-20.460932
217,40.373604,1668573.1,7.2613688,89.772125,2.9665089,62.298359,35.825253,1.8563685,.083965257,.96223801,17.679968,.26873279,.33351305,9.1029158,20.320255,4.1329088,9.7900848,1.0591191,1.9840002,.077863127,2.7519317,11.68572,9.6453323,3.0305383,7.0909142,17.838646,9.6874752,4.4827151,58.508194,.01191825,7.4380732,2.0329807,40.552921,19.666702,NGAMPILAN,NGAMPILAN,kotajogja,NGAMPILAN_NGAMPILAN,.084525757,1.2730705,18.879755,.19261074,.36825305,8.323307,21.50481,3.2526283,7.5289474,1.4814564,1.7940654,.19990188,1.8688397,11.996111,9.7235746,3.0653589,8.4627848,17.383511,10.710456,3.9125793,57.055408,.012264469,8.8946266,2.0311553,37.555153,1954209.3,.12031222,.58436102,.75604814,.39373627,.27840078,.70894486,7.6808968,89.033745,3.2853596,62.262226,37.642979,3.6730599,.47440094,43.439075,20.772148,1668573.1,1646482.6,964388.94,-2.8184509,.41952801,-.73838043,.31885076,-.036132813,1.8177261,1.8166914,2.8861542,1.1054459,-.45513535,1.0229807,-.57013583,-1.4527855,.00034621824,1.4565535,-.0018253326,17.118586,-1.3239156,-42.202778
218,31.489536,520145.19,3.3276579,93.75853,2.9138143,77.183136,68.821487,5.5631394,63.124752,.29722872,7.9976006,.059649847,.1012916,3.676096,8.0681953,1.4900279,4.0508566,.4452576,.61167759,.018448714,.93852806,2.5120389,2.5255582,.94326091,3.1395338,18.395493,37.365654,2.1478007,26.89189,11.227059,3.1879842,.78412098,42.611401,14.753142,NGARGOSARI,SAMIGALUH,kulonprogo,NGARGOSARI_SAMIGALUH,61.617573,.3994686,8.4352655,.070174858,.12365133,3.6593466,9.2007828,1.3787336,3.3047452,.59422046,.51306707,.062934138,.70290363,2.6276608,2.4056113,1.0611758,3.8426836,17.522053,37.190071,1.9953678,27.9576,10.541787,4.1090913,.6840294,31.189821,824609.63,.038900878,.29375821,.74753505,.36289823,.19054584,.38254508,3.1629829,93.651558,3.185463,75.970619,67.742828,8.9348927,.19973068,43.272514,15.984209,520145.19,506284.22,398443.59,-.29971504,-.164675,-.10697174,.27164865,-1.2125168,-1.0786591,3.3717532,.66111374,1.2310667,-.87343979,-.17558289,-.15243292,1.0657101,-.68527222,.92110705,-.10009158,58.534512,-2.6648269,-23.397619
219,32.986671,736125.19,6.2260756,91.179253,2.5946732,68.785164,59.023899,4.2344418,52.009583,.46301904,9.8147316,.10762113,.16725165,6.8608785,8.4171247,1.5777333,4.7736192,.48108414,.80833966,.020806603,1.0979966,4.3952899,3.1557326,1.2058088,4.643383,13.916777,30.225811,1.4063036,37.890167,9.1354799,6.1751933,1.2502687,40.54557,16.07411,NGAWIS,KARANGMOJO,gunungkidul,NGAWIS_KARANGMOJO,51.223217,.7185421,10.133365,.085473344,.19394241,6.4497461,9.8119898,1.5163509,3.6056619,.68392313,.62240595,.06595245,.82767522,4.2530656,2.900887,1.2754353,5.6323628,13.528882,30.125839,1.276374,37.692677,8.5456457,7.7101574,1.1204257,31.731852,993762.5,.044064157,.31286538,.76048774,.36261189,.2010881,.4393993,6.8018188,90.082016,3.1161616,68.313469,58.990322,7.7782936,.24147445,40.689762,16.638985,736125.19,716735.38,520626.09,-1.2548199,.5757432,-1.0972366,.52148843,-.47169495,-.033576965,3.5438519,.14419174,.56487465,-.38789463,-.099971771,-.12992966,-.19749069,-.58983421,1.5349641,-.129843,34.999115,-2.6340373,-29.274788
220,36.323929,819800.38,8.657156,88.432014,2.9108303,66.465706,55.255203,2.9938467,25.225317,.80797505,15.748247,.21341203,.25961384,7.6433406,17.153191,3.4268384,8.3156719,.58136702,.90923655,.039494503,1.69151,6.2783003,3.8765163,1.4112884,6.4186788,22.289249,23.062384,3.7956986,39.130318,4.3097072,6.5705256,.84211761,41.945202,16.102045,NGAWU,PLAYEN,gunungkidul,NGAWU_PLAYEN,23.826584,.95962799,17.116282,.10561484,.2793864,7.3366933,18.682613,2.6476779,6.7795405,.85637468,.81828666,.10075442,1.186478,6.3314304,3.7853262,1.5513992,7.6359315,20.248642,23.47097,3.341965,39.530285,4.0366178,8.304863,1.066659,34.85936,1173297.6,.063922815,.41035706,.73725361,.42624059,.25374532,.5770238,8.4212389,88.211945,3.3668194,65.170235,55.027496,5.6192589,.35161391,43.730602,17.562046,819800.38,800836.81,550929.88,-1.4645691,-.23591709,-.22006989,.45598912,-1.2954712,-.22770691,2.6254122,1.7854004,1.460001,-2.0406075,.4085865,-.45373368,.39996719,-.27308941,1.7343373,.22454137,43.119919,-2.3131926,-32.79707
221,34.853348,357324.56,2.4804397,93.830147,3.6894078,81.942383,73.002884,4.3810358,36.678921,.69744104,15.709578,.14399633,.16694953,3.6995378,19.067646,3.8200922,8.5674772,.38697916,.33027217,.027950104,1.2629451,1.9320959,1.5936146,.66376609,5.2507391,32.120266,32.845966,4.9587035,19.167931,7.3531361,3.1607437,.39325422,44.934292,17.165672,NGENTAKREJO,LENDAH,kulonprogo,NGENTAKREJO_LENDAH,34.602062,.67290789,17.567318,.061295554,.1895023,3.9383118,20.563601,2.7393849,7.7289133,.5261786,.34936303,.054815777,.9576422,2.0674641,1.340904,.69637567,5.9439626,30.318445,34.066311,4.4269195,19.43705,7.1676612,4.228332,.35528225,34.87759,794750,.033382371,.34550714,.67499256,.47828335,.24757089,.5103128,2.7241509,93.649696,3.6261539,81.370049,73.297905,8.2855139,.26544085,45.76646,18.651913,357324.56,347364.28,288472.66,.024242401,.24371123,-.18045044,-.06325388,-.57233429,.29502106,3.9044781,.83216858,1.4862404,-1.8018208,1.2203445,-.53178406,.26911926,-.18547487,1.0675883,-.037971973,122.41684,-2.7874606,-19.26873
222,32.942177,582121.44,4.9170322,92.514618,2.568352,75.67028,62.674377,5.2081399,55.956917,.44574168,10.11608,.11208055,.18230666,7.8189983,7.7024989,1.4241418,4.7070384,.35621402,.52589166,.01519236,.88488096,1.7013862,2.0418448,.69683331,5.3119516,13.996355,31.525501,1.2687092,34.316971,11.025043,7.2634578,.6039626,42.194405,16.137014,NGEPOSARI,SEMANU,gunungkidul,NGEPOSARI_SEMANU,54.98914,.74901491,10.235294,.068600863,.1652512,7.4811654,9.3606901,1.3057345,3.4547827,.50488114,.3645876,.057222631,.7297287,1.6685899,1.7583718,.75754696,6.3493938,13.273064,31.106552,1.0797205,34.333107,10.802475,8.8968801,.50820369,31.795378,868266.69,.026677726,.26271814,.73545617,.36652604,.19790354,.41426334,5.8423853,91.089699,3.0679102,74.840408,62.48275,9.6219521,.22317818,42.562794,16.972383,582121.44,561836.75,454237.47,-1.1467991,.92535305,-1.4249191,.49955821,-.82987213,-.1916275,4.4138122,.36838913,.83536911,-.7232914,-.41894913,-.18898869,.016136169,-.22256756,1.6334224,-.095758915,49.155594,-3.4846144,-21.968607
223,39.442371,1267671.4,3.4899983,93.711754,2.7982502,69.503471,39.737137,2.4760635,3.8592947,1.0113765,19.277452,.2569176,.35508162,10.960731,20.505817,4.0467219,10.308971,1.0088105,1.8261155,.062572993,2.5815287,5.2612281,8.3880844,2.606446,7.6828518,16.224354,10.537471,3.654912,55.421394,.61325216,9.1694918,4.379127,41.816769,20.371836,NGESTIHARJO,KASIHAN,bantul,NGESTIHARJO_KASIHAN,3.5769749,1.4221048,20.467903,.18128906,.38716292,10.214283,21.722462,3.4213703,7.7635169,1.4626992,1.6242316,.1894889,1.7928312,5.338274,8.3477468,2.7274177,9.3602438,15.788165,11.573401,3.2370713,53.961384,.570669,11.230524,3.6387854,37.214443,1567171.3,.10431425,.51896238,.76484025,.42147955,.28767395,.68098193,3.5350993,92.984558,3.4803431,68.289536,41.257313,4.7717223,.45128185,43.74593,21.086504,1267671.4,1241275.4,821349.06,-2.2279282,.045100927,-.72719574,.68209291,-1.2139359,1.5201759,2.2956588,1.9291611,.71466827,-.4361887,1.0359306,-.41784072,-1.4600105,-.042583168,2.0610323,-.74034166,23.625988,-2.0822432,-35.208046
224,34.327469,774534.25,9.6504288,87.534454,2.8151126,66.144302,59.124798,3.5907991,40.936893,.58105254,11.999191,.1444273,.18818416,5.9945931,12.909881,2.6382575,6.3905582,.58084726,.88774562,.037600636,1.4697845,5.3218017,3.7122533,1.4291306,4.7777991,19.454004,28.568783,3.0662904,35.907455,7.0035262,5.0253778,.97456092,39.635921,14.715994,NGESTIHARJO,WATES,kulonprogo,NGESTIHARJO_WATES,37.834431,.73874456,13.117422,.10777747,.22788513,5.9094048,14.668438,2.2802317,5.3071389,.84670699,.82601172,.096682265,1.0677412,5.6308856,3.7343483,1.6315917,5.9745588,18.081455,27.712301,2.7320442,37.646973,6.2632332,6.54354,1.0204544,33.396015,1117456.3,.059118968,.38990921,.73441911,.39795902,.22925442,.51625305,9.3200464,87.504021,3.1759374,65.399399,57.532841,6.223743,.30522689,41.201706,17.36754,774534.25,757450.81,521027.66,-.9314537,-.33038235,-.030433655,.36082482,-.74490356,-1.5919571,2.6329439,1.5657845,2.6515465,-1.3725491,-.85648155,-.33424616,1.7395172,-.74029303,1.5181623,.04589349,44.274609,-2.2056401,-32.730198
